,지역명,규모구분,연도,월,분양가격(제곱미터)
1692,경남,전용면적 60제곱미터초과 85제곱미터이하,2017,5,2407
1693,경남,전용면적 85제곱미터초과 102제곱미터이하,2017,5,2873
1694,경남,전용면적 102제곱미터초과,2017,5,2661
1695,제주,모든면적,2017,5,3459
1696,제주,전용면적 60제곱미터이하,2017,5,4630
1697,제주,전용면적 60제곱미터초과 85제곱미터이하,2017,5,3301
1698,제주,전용면적 85제곱미터초과 102제곱미터이하,2017,5,4158
1699,제주,전용면적 102제곱미터초과,2017,5,4800
1700,서울,모든면적,2017,6,6667
1701,서울,전용면적 60제곱미터이하,2017,6,6460
1702,서울,전용면적 60제곱미터초과 85제곱미터이하,2017,6,6435
1703,서울,전용면적 85제곱미터초과 102제곱미터이하,2017,6,7126
1704,서울,전용면적 102제곱미터초과,2017,6,6949
1705,인천,모든면적,2017,6,3326
1706,인천,전용면적 60제곱미터이하,2017,6,3268
1707,인천,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3327
1708,인천,전용면적 85제곱미터초과 102제곱미터이하,2017,6,3439
1709,인천,전용면적 102제곱미터초과,2017,6,4055
1710,경기,모든면적,2017,6,3489
1711,경기,전용면적 60제곱미터이하,2017,6,3671
1712,경기,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3511
1713,경기,전용면적 85제곱미터초과 102제곱미터이하,2017,6,3656
1714,경기,전용면적 102제곱미터초과,2017,6,4052
1715,부산,모든면적,2017,6,3616
1716,부산,전용면적 60제곱미터이하,2017,6,3229
1717,부산,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3698
1718,부산,전용면적 85제곱미터초과 102제곱미터이하,2017,6,3013
1719,부산,전용면적 102제곱미터초과,2017,6,3818
1720,대구,모든면적,2017,6,3246
1721,대구,전용면적 60제곱미터이하,2017,6,3555
1722,대구,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3250
1723,대구,전용면적 85제곱미터초과 102제곱미터이하,2017,6,3019
1724,대구,전용면적 102제곱미터초과,2017,6,4712
1725,광주,모든면적,2017,6,2912
1726,광주,전용면적 60제곱미터이하,2017,6,
1727,광주,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2899
1728,광주,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2880
1729,광주,전용면적 102제곱미터초과,2017,6,3358
1730,대전,모든면적,2017,6,2739
1731,대전,전용면적 60제곱미터이하,2017,6,2849
1732,대전,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2685
1733,대전,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2600
1734,대전,전용면적 102제곱미터초과,2017,6,4328
1735,울산,모든면적,2017,6,3582
1736,울산,전용면적 60제곱미터이하,2017,6,2904
1737,울산,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3594
1738,울산,전용면적 85제곱미터초과 102제곱미터이하,2017,6,
1739,울산,전용면적 102제곱미터초과,2017,6,3137
1740,세종,모든면적,2017,6,2733
1741,세종,전용면적 60제곱미터이하,2017,6,2779
1742,세종,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2703
1743,세종,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2787
1744,세종,전용면적 102제곱미터초과,2017,6,2713
1745,강원,모든면적,2017,6,2131
1746,강원,전용면적 60제곱미터이하,2017,6,2149
1747,강원,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2125
1748,강원,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2221
1749,강원,전용면적 102제곱미터초과,2017,6,2400
1750,충북,모든면적,2017,6,2043
1751,충북,전용면적 60제곱미터이하,2017,6,2162
1752,충북,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2041
1753,충북,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2563
1754,충북,전용면적 102제곱미터초과,2017,6,2500
1755,충남,모든면적,2017,6,2274
1756,충남,전용면적 60제곱미터이하,2017,6,2355
1757,충남,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2265
1758,충남,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2963
1759,충남,전용면적 102제곱미터초과,2017,6,2560
1760,전북,모든면적,2017,6,2201
1761,전북,전용면적 60제곱미터이하,2017,6,2322
1762,전북,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2197
1763,전북,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2321
1764,전북,전용면적 102제곱미터초과,2017,6,2373
1765,전남,모든면적,2017,6,2147
1766,전남,전용면적 60제곱미터이하,2017,6,2151
1767,전남,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2152
1768,전남,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2291
1769,전남,전용면적 102제곱미터초과,2017,6,2197
1770,경북,모든면적,2017,6,2383
1771,경북,전용면적 60제곱미터이하,2017,6,2390
1772,경북,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2376
1773,경북,전용면적 85제곱미터초과 102제곱미터이하,2017,6,2690
1774,경북,전용면적 102제곱미터초과,2017,6,2674
1775,경남,모든면적,2017,6,2444
1776,경남,전용면적 60제곱미터이하,2017,6,2495
1777,경남,전용면적 60제곱미터초과 85제곱미터이하,2017,6,2431
1778,경남,전용면적 85제곱미터초과 102제곱미터이하,2017,6,3042
1779,경남,전용면적 102제곱미터초과,2017,6,2811
1780,제주,모든면적,2017,6,3274
1781,제주,전용면적 60제곱미터이하,2017,6,4630
1782,제주,전용면적 60제곱미터초과 85제곱미터이하,2017,6,3249
1783,제주,전용면적 85제곱미터초과 102제곱미터이하,2017,6,4809
1784,제주,전용면적 102제곱미터초과,2017,6,4800
1785,서울,모든면적,2017,7,6573
1786,서울,전용면적 60제곱미터이하,2017,7,6510
1787,서울,전용면적 60제곱미터초과 85제곱미터이하,2017,7,6342
1788,서울,전용면적 85제곱미터초과 102제곱미터이하,2017,7,7126
1789,서울,전용면적 102제곱미터초과,2017,7,6734
1790,인천,모든면적,2017,7,3322
1791,인천,전용면적 60제곱미터이하,2017,7,3272
1792,인천,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3323
1793,인천,전용면적 85제곱미터초과 102제곱미터이하,2017,7,3427
1794,인천,전용면적 102제곱미터초과,2017,7,4518
1795,경기,모든면적,2017,7,3629
1796,경기,전용면적 60제곱미터이하,2017,7,3707
1797,경기,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3624
1798,경기,전용면적 85제곱미터초과 102제곱미터이하,2017,7,3605
1799,경기,전용면적 102제곱미터초과,2017,7,4065
1800,부산,모든면적,2017,7,3614
1801,부산,전용면적 60제곱미터이하,2017,7,3277
1802,부산,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3718
1803,부산,전용면적 85제곱미터초과 102제곱미터이하,2017,7,3492
1804,부산,전용면적 102제곱미터초과,2017,7,3378
1805,대구,모든면적,2017,7,3870
1806,대구,전용면적 60제곱미터이하,2017,7,3555
1807,대구,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3887
1808,대구,전용면적 85제곱미터초과 102제곱미터이하,2017,7,
1809,대구,전용면적 102제곱미터초과,2017,7,4712
1810,광주,모든면적,2017,7,2894
1811,광주,전용면적 60제곱미터이하,2017,7,
1812,광주,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2881
1813,광주,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2880
1814,광주,전용면적 102제곱미터초과,2017,7,3358
1815,대전,모든면적,2017,7,2738
1816,대전,전용면적 60제곱미터이하,2017,7,2849
1817,대전,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2699
1818,대전,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2834
1819,대전,전용면적 102제곱미터초과,2017,7,4328
1820,울산,모든면적,2017,7,3582
1821,울산,전용면적 60제곱미터이하,2017,7,2904
1822,울산,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3594
1823,울산,전용면적 85제곱미터초과 102제곱미터이하,2017,7,
1824,울산,전용면적 102제곱미터초과,2017,7,3137
1825,세종,모든면적,2017,7,2733
1826,세종,전용면적 60제곱미터이하,2017,7,2779
1827,세종,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2703
1828,세종,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2787
1829,세종,전용면적 102제곱미터초과,2017,7,2713
1830,강원,모든면적,2017,7,2146
1831,강원,전용면적 60제곱미터이하,2017,7,2167
1832,강원,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2141
1833,강원,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2221
1834,강원,전용면적 102제곱미터초과,2017,7,2401
1835,충북,모든면적,2017,7,2043
1836,충북,전용면적 60제곱미터이하,2017,7,2162
1837,충북,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2041
1838,충북,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2563
1839,충북,전용면적 102제곱미터초과,2017,7,2500
1840,충남,모든면적,2017,7,2275
1841,충남,전용면적 60제곱미터이하,2017,7,2355
1842,충남,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2267
1843,충남,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2963
1844,충남,전용면적 102제곱미터초과,2017,7,2560
1845,전북,모든면적,2017,7,2195
1846,전북,전용면적 60제곱미터이하,2017,7,2374
1847,전북,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2194
1848,전북,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2456
1849,전북,전용면적 102제곱미터초과,2017,7,2281
1850,전남,모든면적,2017,7,2147
1851,전남,전용면적 60제곱미터이하,2017,7,2151
1852,전남,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2153
1853,전남,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2291
1854,전남,전용면적 102제곱미터초과,2017,7,2197
1855,경북,모든면적,2017,7,2382
1856,경북,전용면적 60제곱미터이하,2017,7,2390
1857,경북,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2376
1858,경북,전용면적 85제곱미터초과 102제곱미터이하,2017,7,2690
1859,경북,전용면적 102제곱미터초과,2017,7,2674
1860,경남,모든면적,2017,7,2465
1861,경남,전용면적 60제곱미터이하,2017,7,2562
1862,경남,전용면적 60제곱미터초과 85제곱미터이하,2017,7,2450
1863,경남,전용면적 85제곱미터초과 102제곱미터이하,2017,7,3042
1864,경남,전용면적 102제곱미터초과,2017,7,2826
1865,제주,모든면적,2017,7,3335
1866,제주,전용면적 60제곱미터이하,2017,7,5152
1867,제주,전용면적 60제곱미터초과 85제곱미터이하,2017,7,3270
1868,제주,전용면적 85제곱미터초과 102제곱미터이하,2017,7,4809
1869,제주,전용면적 102제곱미터초과,2017,7,4800
1870,서울,모든면적,2017,8,6172
1871,서울,전용면적 60제곱미터이하,2017,8,6371
1872,서울,전용면적 60제곱미터초과 85제곱미터이하,2017,8,5948
1873,서울,전용면적 85제곱미터초과 102제곱미터이하,2017,8,7067
1874,서울,전용면적 102제곱미터초과,2017,8,6254
1875,인천,모든면적,2017,8,3273
1876,인천,전용면적 60제곱미터이하,2017,8,3209
1877,인천,전용면적 60제곱미터초과 85제곱미터이하,2017,8,3276
1878,인천,전용면적 85제곱미터초과 102제곱미터이하,2017,8,3427
1879,인천,전용면적 102제곱미터초과,2017,8,4986
1880,경기,모든면적,2017,8,3641
1881,경기,전용면적 60제곱미터이하,2017,8,3858
1882,경기,전용면적 60제곱미터초과 85제곱미터이하,2017,8,3623
1883,경기,전용면적 85제곱미터초과 102제곱미터이하,2017,8,3694
1884,경기,전용면적 102제곱미터초과,2017,8,4037
1885,부산,모든면적,2017,8,3589
1886,부산,전용면적 60제곱미터이하,2017,8,3457
1887,부산,전용면적 60제곱미터초과 85제곱미터이하,2017,8,3639
1888,부산,전용면적 85제곱미터초과 102제곱미터이하,2017,8,3455
1889,부산,전용면적 102제곱미터초과,2017,8,3642
1890,대구,모든면적,2017,8,3994
1891,대구,전용면적 60제곱미터이하,2017,8,3262
1892,대구,전용면적 60제곱미터초과 85제곱미터이하,2017,8,3993
1893,대구,전용면적 85제곱미터초과 102제곱미터이하,2017,8,
1894,대구,전용면적 102제곱미터초과,2017,8,4712
1895,광주,모든면적,2017,8,2903
1896,광주,전용면적 60제곱미터이하,2017,8,
1897,광주,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2890
1898,광주,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2880
1899,광주,전용면적 102제곱미터초과,2017,8,3358
1900,대전,모든면적,2017,8,2738
1901,대전,전용면적 60제곱미터이하,2017,8,2849
1902,대전,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2699
1903,대전,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2834
1904,대전,전용면적 102제곱미터초과,2017,8,4328
1905,울산,모든면적,2017,8,3582
1906,울산,전용면적 60제곱미터이하,2017,8,2904
1907,울산,전용면적 60제곱미터초과 85제곱미터이하,2017,8,3594
1908,울산,전용면적 85제곱미터초과 102제곱미터이하,2017,8,
1909,울산,전용면적 102제곱미터초과,2017,8,3137
1910,세종,모든면적,2017,8,2734
1911,세종,전용면적 60제곱미터이하,2017,8,2779
1912,세종,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2703
1913,세종,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2787
1914,세종,전용면적 102제곱미터초과,2017,8,2719
1915,강원,모든면적,2017,8,2268
1916,강원,전용면적 60제곱미터이하,2017,8,2242
1917,강원,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2269
1918,강원,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2221
1919,강원,전용면적 102제곱미터초과,2017,8,2401
1920,충북,모든면적,2017,8,2050
1921,충북,전용면적 60제곱미터이하,2017,8,2162
1922,충북,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2048
1923,충북,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2563
1924,충북,전용면적 102제곱미터초과,2017,8,2500
1925,충남,모든면적,2017,8,2257
1926,충남,전용면적 60제곱미터이하,2017,8,2328
1927,충남,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2269
1928,충남,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2963
1929,충남,전용면적 102제곱미터초과,2017,8,2623
1930,전북,모든면적,2017,8,2209
1931,전북,전용면적 60제곱미터이하,2017,8,2352
1932,전북,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2211
1933,전북,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2456
1934,전북,전용면적 102제곱미터초과,2017,8,2281
1935,전남,모든면적,2017,8,2214
1936,전남,전용면적 60제곱미터이하,2017,8,2151
1937,전남,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2221
1938,전남,전용면적 85제곱미터초과 102제곱미터이하,2017,8,2291
1939,전남,전용면적 102제곱미터초과,2017,8,2197
1940,경북,모든면적,2017,8,2441
1941,경북,전용면적 60제곱미터이하,2017,8,2506
1942,경북,전용면적 60제곱미터초과 85제곱미터이하,2017,8,2426
